ProductID,Name,Category,Description,Brand,Price,Size
208324988G39,"giày bốt nữ cổ ngắn cao gót 7 phân ro307 rosata dây kéo nằm má trong, thêu hoạ tiết tinh tế má ngoài - màu đen",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt nữ cổ thấp cao gót 7 phân RO307 ROSATA dây kéo nằm má trong, thêu hoạ tiết tinh tế má ngoà...",Rosata,649000.0,39
208768265G41,"giày thể thao nam đế êm nhẹ, thoáng khí đế cao su đúc, chống trơn trượt hạn chế mòn  – bee gee - gna1011",GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế vải cao cấp mềm, thoáng khí        Size: 39,40,41,42,43Mũi giày ôm theo dán...",Bee Gee,720000.0,41
208783711G39,"giày thể thao nam limenco l6058 màu navy trắng, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,39
208784160G39,"giày thể thao nam limenco l6058 màu ghi, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,39
208789602G41,"giày thể thao nam limenco l6054 màu đen vàng, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,41
208869122G39,"giày thể thao nam limenco l6054 màu ghi cốm, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,39
208885993G40,"giày thể thao nam limenco l6054 màu be, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,40
208886334G41,"giày thể thao nam limenco l6054 màu đen cam, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,41
208886823G40,"giày thể thao nam limenco l6060 màu đen, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,40
208887088G40,"giày thể thao nam limenco l6060 màu rêu, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,40
208887385G41,"giày thể thao nam limenco l6060 màu ghi, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,41
208913527G39,"tất ông chân, tất đùi giả boot len dày thu đông làm thon gọn chân pk519",GT01,"Tất Ống Chân Giả Boot Len Dày Làm Thon Gọn Chân PK519 Chất len dày mịn, giữ ấm cho mùa thu đông, hỗ trợ bảo vệ khớp đầu gối Giúp chân nhìn thon gọn hơn, kết hợp được với nhiều loại trang phục Chiều d...",OEM,55000.0,39
209124119G40,"giày thể thao nam limenco l6059 màu rêu , đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,40
209125573G40,"giày thể thao nam limenco l6059 màu đen, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,40
209125665G41,"giày thể thao nam limenco l6059 màu ghi, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,649000.0,41
209125761G41,"giày thể thao nam limenco l6007 màu cam, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,41
209129013G41,"giày thể thao nam limenco l6007 màu ghi, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,41
209129338G41,"giày thể thao nam limenco l6007 màu vàng, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,41
209129651G39,"giày thể thao nam limenco l6007 màu cốm, đế phylon êm nhẹ, đi chơi, thể thao",GTT01,"LIMENCO - Với những thiết kế kiểu dáng thời trang truyền thống cùng gam màu hiện đại, dễ dàng phối với nhiều trang phục để có phong cách thời trang trẻ trung, năng động và ấn tượng trong mọi hoạt động...",LimenCo,699000.0,39
210138611G39,"giày bốt bé gái, giày cao cổ bé gái mẫu mới nhất – gbg2009",GT01,"1.Thiết kế: có form giày dễ thương, năng động2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho bé có có cảm giác dễ chịu. Thêm vào đó là phần đế giày được làm từ...",Bee Gee,375000.0,39
21056227G40,giày sandals nữ quai hậu teramo trm12,GSD02,"MÔ TẢ SẢN PHẨM+ Giày sandal nữ + Đế cao su nguyên chất 100% có rãnh chống trơn trợt.+ Đường may tinh tế, chắc chắn.+ Quai được làm bằng vải dù có độ bền cao. + Trọng lượng chỉ 500 gram+ Được sản xuất ...",Teramo,119000.0,40
21059093G39,giày sandal nam quai chéo teramo,GSD01,"MÔ TẢ SẢN PHẨM+ Giày sandal nam+ Đế cao su nguyên chất 100% có rãnh chống trơn trợt.+ Đường may tinh tế, chắc chắn.+ Quai được làm bằng vải dù có độ bền cao. + Trọng lượng chỉ 500 gram+ Được sản xuất ...",Teramo,119000.0,39
21060256G41,giày sandal nam quai chéo teramo xanh đen,GSD01,"MÔ TẢ SẢN PHẨM+ Giày sandal nam+ Đế cao su nguyên chất 100% có rãnh chống trơn trợt.+ Đường may tinh tế, chắc chắn.+ Quai được làm bằng vải dù có độ bền cao. + Trọng lượng chỉ 500 gram+ Được sản xuất ...",Teramo,119000.0,41
21060817G40,giày sandal nam quai chéo xanh rêu teramo,GSD01,"MÔ TẢ SẢN PHẨM+ Giày sandal nam+ Đế cao su nguyên chất 100% có rãnh chống trơn trợt.+ Đường may tinh tế, chắc chắn.+ Quai được làm bằng vải dù có độ bền cao. + Trọng lượng chỉ 500 gram+ Được sản xuất ...",Teramo,119000.0,40
210961594G40,giày thể thao biti's sports nam,GTT01," Kiểu dáng giày thon gọn, mũi và form ôm vừa vặn từ gót lên đến cổ chân, thoải mái khi vận động và di chuyển. Thiết kế dây giày có thể điều chỉnh để phù hợp với kích cỡ của chân. Thân giày sử dụng chấ...",Biti's,869000.0,40
212598820G40,giày thể thao nam phong cách mới – gna1013,GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,250000.0,40
212602652G41,giày thể thao nam phong cách mới – gna1014,GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,375000.0,41
212604731G40,giày thể thao nam phong cách mới – gna1015,GTT01,"Giày thể thao nam thời trang, giày chạy bộ nam ôm chân thoáng khíGiày được thiết kế đẹp mắt, có tính thẩm mỹ caoThiết kế da cao cấp mềm, thoáng khíMũi giày ôm theo dáng bàn chân, không gây khó chịu...",Bee Gee,410000.0,40
21399819G41,giày sandal nam teramo cao cấp add-01,GSD01,"Dép TRM được sản xuất trên thiết bị và kỹ thuật công nghệ cao, thiết kế đơn giản quai ngang ôm chân.Chất liệu cao cấp nhập từ nước ngoài, đế được làm từ cao su và đúc theo công nghệ tiên tiến của Nhậ...",Teramo,150000.0,41
216940208G40,giày boot nữ da bò biggben cao 7 phân bon4,GT02,"FOM GIÀY BÉ CÁC BẠN CÂN NHẮC TĂNG 1 SIZEBoot Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay ...",BIGGBEN,799000.0,40
217426433G41,giày boots nam cổ lửng da bò thật titi đô đế đốc tờ cao cấp dt2020,GT01,"Giày Boots Nam Cổ Lửng Da Bò Thật TiTi ĐÔ Đế Đốc Tờ Cao Cấp DT2020 Giày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả+ THÔNG...",HA NAM,529000.0,41
217564040G40,"giày thể thao nam asia, đế kếp, bền, rẻ, dùng cho lao động và thể thao size 36-44",GTT01,.------------------------------------------------------------------------------------------------------------------Giày thể thao Asia vốn rất quen thuộc với những người dân quê tôi.Những người lao đ...,ASIA,159000.0,40
217759811G41,giày sandal nữ quai dây mảnh titi đô thời trang cao cấp dnu2075d,GSD02,"Giày Sandal Nữ Quai Dây Mảnh TiTi ĐÔ Thời Trang Cao Cấp DNU2075d- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả.+ THÔ...",HA NAM,129000.0,41
217760265G39,giày sandal nữ quai dây mảnh titi đô thời trang cao cấp dnu2110d,GSD02,"Giày Sandal Nữ Quai Dây Mảnh TiTi ĐÔ Thời Trang Cao Cấp DNU2110d- Giày Dép Được Gia Công Tại Xưởng Shop- Hoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả.+ THÔ...",HA NAM,129000.0,39
217772947G40,"giầy thể thao retro runner am306234 sport1 siêu nhẹ, siêu êm, siêu thoáng và thời trang",,"       Dòng giầy thể thao Retro Runner AM-SPORT1: Siêu nhẹ, siêu êm, siêu thoáng và thời trang   Xuất xứ: Việt Nam   Thương hiệu: AM-Sport1   Giới tính: Unisex   Size: từ 35-44 (nữ có thể chọn...",AM,1190000.0,40
229996720G40,giầy thể thao nam aldo wavespec,,Thương hiệu thời trang ALDO là hãng thời trang Canada chuyên mang đến những thiết kế sang trọng và tinh tế về phụ kiện giầy dép và túi xách. ALDO được phân phối độc quyền tại Việt Nam bởi Công ty cổ p...,Aldo,1140000.0,40
23166857G40,giày sandal nữ biggben da bò thật sdn33,GSD02, Được làm Bằng chất liệu Da Bò Thật 100% .Sandal Nữ được xử lý đặc biệt để tạo Phong cách trẻ trung và Nữ tính.Bạn có thể kết hợp với các loại trang phục hằng ngày tùy theo sở thích và phong c...,BIGGBEN,329000.0,40
23611674G39,bật lửa zippo 216 the boots,GT01,"Bật Lửa Zippo 216 The Boots - Bật lửa Zippo chính hãng ""made in USA 100%"", với thiết kế tinh tế và đẳng cấp.Âm thanh mở nắp đặc trưng với tiếng ""click"", cho bạn cảm giác thoải mái khi sử dụng.Chống ...",Zippo,800000.0,39
241660800G41,giày sandal vento avatar nữ chính hãng - màu be cam/đen xanh sd10112,GSD02,       THÔNG TIN SẢN PHẨM:   Size: Từ 36-39   Chất liệu: Đế cao su đúc dây dù êm nhẹ   Giá bán lẻ: 355.000 VNĐ   MÔ TẢ SẢN PHẨM:   - Sandal Vento được sản xuất theo công nghệ Nhật Bản với tín...,Vento,355000.0,41
242265656G40,bốt điện thoại bên rìa thế giới (*** sách chính hãng ***),GT01,"TÁC PHẨM: BỐT ĐIỆN THOẠI BÊN RÌA THẾ GIỚINXB: Phụ Nữ Việt NamCông ty phát hành: Huy Hoàng books------------BỐT ĐIỆN THOẠI BÊN RÌA THẾ GIỚI - Sách bán chạy toàn cầu, đã xuất bản tại 21 quốc giaGIỚI THI...",,115988.0,40
245769935G41,giày sandal nữ the bily 02w quai chéo đôi - màu đỏ bl02wd,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 02W Quai Chéo Đôi với...",THE BILY,389000.0,41
245770486G40,giày sandal nữ the bily 02w quai chéo đôi - màu cam bl02wc,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 02W Quai Chéo Đôi với...",THE BILY,389000.0,40
245770724G40,giày sandal nữ the bily 02w quai chéo đôi - màu kem bl02wk,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 02W Quai Chéo Đôi với...",THE BILY,389000.0,40
245772951G41,giày sandal nữ the bily 03w quai ngang - màu đỏ bl03wd,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 03W Quai Ngang với th...",THE BILY,369000.0,41
245773108G40,giày sandal nữ the bily 03w quai ngang - màu kem bl03wk,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 03W Quai Ngang với th...",THE BILY,369000.0,40
245773289G40,giày sandal nữ the bily 04w 3 quai ngang - màu đỏ bl04wd,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 04W 3 Quai Ngang với ...",THE BILY,379000.0,40
245773835G41,giày sandal nữ the bily 04w 3 quai ngang - màu cam bl04wc,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 04W 3 Quai Ngang với ...",THE BILY,379000.0,41
245774219G41,giày sandal nữ the bily 04w 3 quai ngang - màu kem bl04wk,GSD02,"Giày Sandal The Bily  sản xuất theo công nghệ cao và hàng đầu tại Việt Nam, được thiết kế dành cho các bạn yêu thích sự tối giản, trẻ trung và tiện lợi. Giày Sandal Nữ The Bily 04W 3 Quai Ngang với ...",THE BILY,379000.0,41
246160702G41,khủng hoảng rô bốt,GT01,Khủng Hoảng Rô BốtHình thức Bìa mềmLời Kazuto SANJODịch giả Nguyễn Kim Ngọc (nhóm SakuraKids)Nhà xuất bản Hà NộiGiá bìa 129.000đSố trang 196 trangKhổ giấy 15x22cmTrọng lượng 250 gramNăm phát ...,,116100.0,41
247061483G39,bốt điện thoại bên rìa thế giới (*** sách chính hãng ***),GT02,"Bốt Điện Thoại Bên Rìa Thế Giới (*** Sách Chính Hãng ***)Công Ty Phát Hành: Huy Hoàng BooksNhà Xuất Bản: Phụ Nữ Việt Nam “Sách bán chạy toàn cầu, đã xuất bản tại 21 quốc gia”.------------GIỚI THIỆU TÁ...",,115988.0,39
247956370G40,bốt cho bé gái đế vuông cá tính cao qua mắt cá chân màu đen sành điệu khóa kéo kết hợp cột dây boot cao cổ phù hợp đi học biểu diễn văn nghệ trẻ em nam nữ 3 - 12 tuổi gc62,GT01,Boot cho bé gái hay là loai giày bốt cổ cao trẻ em được thiết kế đặc biệt với kiểu dáng thời trang cá tính mang phong cách riêng cho các cô nàng nhí sành điệu thời trang và năng động. Giày boot bé g...,OEM,260000.0,40
247958741G41,boots cổ cao cho bé trai 1 đến 5 tuổi khỏe khoắn và năng động 3 màu đen nâu trắng thời trang gc63,GT02,Giày boot cổ cao cho bé không chỉ dòng sản phẩm thời trang mà còn là đôi giày trẻ em giữ ấm bảo vệ đôi chân cho bé khi mùa đông về. Là một trong những mẫu giày dép trẻ em dáng boot cổ cao mới nhất của...,OEM,195000.0,41
249008754G40,"giày thể thao nam nữ chất liệu mềm mại, phong cách cá tính năng dộng – gnu2029",GTT01,"1.Thiết kế: có form giày dễ thương, năng động, cá tính2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần ...",Bee Gee,380000.0,40
249011279G40,"giày thể thao nam nữ chất liệu da mềm mại, phong cách cá tính năng dộng – gnu2031",GTT01,"1.Thiết kế: có form giày dễ thương, năng động, cá tính2.Chất liệu: phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần ...",Bee Gee,320000.0,40
249700534G40,combo sách tô màu - thế giới rô bốt và xe cộ (6 cuốn) (tái bản),GT01,"<div class=""content user-select-text"" tabindex=""0"" aria-description="""" aria-label=""Sent by Copilot: **giới thiệu sách****Combo Sách Tô Màu - Thế Giới Rô Bốt Và Xe Cộ (6 Cuốn)**. Cùng khám phá thế gi...",,109000.0,40
249935663G40,giày boot nữ cổ thấp da bò thật biggben cao 5 phân bon5,GT02,"Thương hiệu: BIGBENBoot nữ cổ thấpFOM GIÀY BÉ CÁC BẠN CÂN NHẮC TĂNG 1 SIZEBoot Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi ch...",BIGGBEN,799000.0,40
249967896G39,giày boot nữ cổ thấp da bò thật biggben cao 7 phân bon6,GT02,"Thương hiệu: BIGBENBoot nữ cổ thấpFOM GIÀY BÉ CÁC BẠN CÂN NHẮC TĂNG 1 SIZEBoot Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi ch...",BIGGBEN,799000.0,39
249970641G41,giày boot nữ cổ thấp da bò thật biggben cao 5 phân bon8,GT02,"Thương hiệu: BIGBENBoot nữ cổ thấpFOM GIÀY BÉ CÁC BẠN CÂN NHẮC TĂNG 1 SIZEBoot Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin kh...",BIGGBEN,749000.0,41
251396215G39,giày thể thao nam biti's hunter core,GTT01,"- Phần thân trên/ upper dệt/ Knits thoải mái , co giãn.- Đế: Phylon/ Cao su tạo độ uốn gấp tốt.- Có dây buộc - Do màn hình và điều kiện ánh sáng khác nhau, màu sắc thực tế của sản phẩm có thể chênh...",Biti's,785000.0,39
252261843G40,giày boots nam geox u spherica ec11 wide b,GT01,"• Giày boots cổ ngắn dành cho nam với thiết kế tối giản, thoải mái cho những ngày bận rộn thêm dễ chịu. Được chế tác từ da đen trơn, Spherica EC11 có tính thẩm mỹ cổ điển phù hợp với phong cách Chelse...",GEOX,5700000.0,40
2525605G39,giày boot nam cột dây huy hoàng ht7191 - nâu,GT01,"    Giày Boot Nam Cột Dây Huy Hoàng HT7191 - Nâu với chất liệu da bò bền đẹp kết hợp đế êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự t...",Huy Hoàng,999000.0,39
253148464G39,"giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – gna1028",GTT01,"1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày được...",Bee Gee,600000.0,39
253149207G40,"giày thể thao nam chất liệu da mềm mại, phong cách cá tính năng dộng – gna1029",GTT01,"1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu da cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày được...",Bee Gee,760000.0,40
262058064G41,giày boot nữ cổ thấp da bò thật biggben cao 5 phân bon7,GT02,"Thương hiệu: BIGBENBoot nữ cổ thấpFOM GIÀY BÉ CÁC BẠN CÂN NHẮC TĂNG 1 SIZEBoot Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đ...",BIGGBEN,799000.0,41
262520301G40,giày boots nữ geox d brogue d,GT02,• Giày boots cổ thấp của nữ mang đến kết hợp hoàn hảo giữa sự cá tính và nét quyến rũ cổ điển. BROGUE  nâng tầm phong cách và biến đôi boots cổ điển thành một biểu tượng phong cách thời trang hiệ...,GEOX,6200000.0,40
262571775G41,giày sandal nữ da bò thật biggben cao cấp sdn90,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :3 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày...,BIGGBEN,309000.0,41
262581961G40,giày sandal nữ da bò thật biggben cao cấp sdn92,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :4cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGiày ...,BIGGBEN,349000.0,40
262796010G39,giày boots nam cao cổ đế đốc tờ titi đô da bò thật cao cấp dt2022d,GT01,"Giày Boots Nam Cao Cổ Đế Đốc Tờ TiTi ĐÔ Da Bò Thật Cao Cấp DT2022DGiày Dép Được Gia Công Tại Xưởng ShopHoàn Trả Tiền 100% Hoặc 1 Đổi 1 Nếu Shop Giao Không Đúng Hàng, Không Đúng Như Mô Tả+ THÔNG ...",HA NAM,820000.0,39
262863364G39,giày bốt da cho bé trai bé gái mang phong cách hàn quốc size 26-36 hàng nhập quảng châu cao cấp,GT01,Size 26 (16cm)Size 27 (16.5cm)Size 28 (17.2cm)Size 29 (18cm)Size 30 (18.5cm)Size 31 (19cm)Size 32 (19.6cm)Size 33 (20.1cm)Size 34 (20.7cm)Size 35 (21.4cm)Size 36 (22cm)CHẤT LIỆU – Cam kết d...,OEM,214200.0,39
262864439G41,giày bốt cho bé gái phong cách chiến binh đẹp diện tết size 26-36 hàng quảng châu cao cấp,GT01,"Kích thước lòng giày26 (16,2cm)27 (16,8cm)28 (17,5cm)29 (18,1cm)30 (18,7cm)31 (19.3cm)32 (19,9cm)33 (20.5cm)34 (21.2cm)35 (21.8cm)36 (22.5cm)CHẤT LIỆU – Cam kết da PU mềm dẻo đem đến cho c...",OEM,204000.0,41
263093204G41,"giày bốt nữ cổ ngắn màu đen 4p ro308 rosata tại bcashop khóa nút tiện lợi, mùi nhọn sang trọng thể hiện đẳng cấp",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ----Giày bốt nữ cổ ngắn màu đen 4p RO308 ROSATA tại BCASHOP khóa nút tiện lợi, mùi nhọn sang trọng thể hiện đẳng cấp...",Rosata,549000.0,41
263093240G39,"giày bốt nữ cổ ngắn màu trắng kem 4p ro308 rosata tại bcashop khóa nút tiện lợi, mùi nhọn sang trọng thể hiện đẳng cấp",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ----Giày bốt nữ cổ ngắn màu trắng kem 4p RO308 ROSATA tại BCASHOP khóa nút tiện lợi, mùi nhọn sang trọng thể hiện đẳ...",Rosata,549000.0,39
263103233G40,rainbow boots,GT02,"    Rainbow Boots   All the kids in school have a pair of Rainbow Boots well, all of them except Denzil! So he pretends that his are being customised and soon he's trapped in a web of lies. But ar...",,131900.0,40
263491077G40,giày thể thao nam columbia peakfreak™ ii outdry™ - 2005101247,GTT01,"Giày thể thao nam Columbia Peakfreak Ii Outdry - 2005101247Đặc điểm nổi bật: GIÀY ĐI BỘ ĐƯỜNG DÀI NAM COLUMBIA PEAKFREAK II OUTDRYĐôi giày đi bộ này có khả năng chống thấm nước tốt, thoáng khí và đư...",Columbia,2047000.0,40
263985522G41,giày thể thao nam columbia peakfreak ii outdry - 2005101053,GTT01,"Giày thể thao nam Columbia Peakfreak Ii Outdry - 2005101053Đặc điểm nổi bật: Nơi sản xuất: Hàng sản xuất ở nước thứ 3 tùy từng lô hàng (Việt Nam, Trung Quốc, Ấn Độ, C)Hướng dẫn bảo quản:• Hạn chế k...",Columbia,2040000.0,41
2683363G41,giày boot nữ cột dây huy hoàng ht7920 - đen,GT02,"    Giày Boot Nữ Cột Dây Huy Hoàng HT7920 - Đen với thiết kế trẻ trung đầy nữ tính cực kì phù hợp với những bạn nữ yêu thích phong cách nhẹ nhàng, quý phái.    Giày được gia công tinh tế từ chất liệu ...",Huy Hoàng,999000.0,41
270306516G40,giày sandal nữ da bò thật biggben cao cấp sdn93,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :3 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,299000.0,40
270552153G39,giày thể thao bitis nam (39-45),GTT01,"MÔ TẢ SẢN PHẨMPhong cách thời trang đề cao sự thoải mái với các đường nét uyển chuyển cùng phối màu trung tính, sẵn sàng cùng bạn song hành trên mọi hành trình hè này.  Lượt dệt 3D kết hợp Mesh mát,...",Biti's,1329000.0,39
